Type,Technology,Node,Hour,Value
Generation,solar,south,6068,0.0
Generation,gas,north,6068,0.0
Generation,gas,south,6068,0.0
Generation,batt,north,6068,
Generation,batt,south,6068,
Charge,batt,north,6068,0.0
Discharge,batt,north,6068,0.0
Storage,batt,north,6068,7321.8957
Charge,batt,south,6068,0.0
Discharge,batt,south,6068,31695.8
Storage,batt,south,6068,277085.61
Flow,TX,North-South,6068,-12678.32
Generation,wind,north,6069,0.0
Generation,wind,south,6069,0.0
Generation,solar,north,6069,0.0
Generation,solar,south,6069,0.0
Generation,gas,north,6069,0.0
Generation,gas,south,6069,0.0
Generation,batt,north,6069,
Generation,batt,south,6069,
Charge,batt,north,6069,0.0
Discharge,batt,north,6069,0.0
Storage,batt,north,6069,7321.8957
Charge,batt,south,6069,0.0
Discharge,batt,south,6069,30571.4
Storage,batt,south,6069,246514.21
Flow,TX,North-South,6069,-12228.56
Generation,wind,north,6070,0.0
Generation,wind,south,6070,0.0
Generation,solar,north,6070,0.0
Generation,solar,south,6070,0.0
Generation,gas,north,6070,0.0
Generation,gas,south,6070,0.0
Generation,batt,north,6070,
Generation,batt,south,6070,
Charge,batt,north,6070,0.0
Discharge,batt,north,6070,329.64428
Storage,batt,north,6070,6992.2514
Charge,batt,south,6070,0.0
Discharge,batt,south,6070,31057.356
Storage,batt,south,6070,215456.86
Flow,TX,North-South,6070,-12225.156
Generation,wind,north,6071,0.0
Generation,wind,south,6071,0.0
Generation,solar,north,6071,0.0
Generation,solar,south,6071,0.0
Generation,gas,north,6071,0.0
Generation,gas,south,6071,0.0
Generation,batt,north,6071,
Generation,batt,south,6071,
Charge,batt,north,6071,0.0
Discharge,batt,north,6071,0.0
Storage,batt,north,6071,6992.2514
Charge,batt,south,6071,0.0
Discharge,batt,south,6071,32403.8
Storage,batt,south,6071,183053.06
Flow,TX,North-South,6071,-12961.52
Generation,wind,north,6072,0.0
Generation,wind,south,6072,0.0
Generation,solar,north,6072,0.0
Generation,solar,south,6072,36814.847
Generation,gas,north,6072,0.0
Generation,gas,south,6072,0.0
Generation,batt,north,6072,
Generation,batt,south,6072,
Charge,batt,north,6072,0.0
Discharge,batt,north,6072,0.0
Storage,batt,north,6072,6992.2514
Charge,batt,south,6072,2466.6473
Discharge,batt,south,6072,0.0
Storage,batt,south,6072,185273.04
Flow,TX,North-South,6072,-13739.28
Generation,wind,north,6073,0.0
Generation,wind,south,6073,0.0
Generation,solar,north,6073,0.0
Generation,solar,south,6073,1132.7645
Generation,gas,north,6073,0.0
Generation,gas,south,6073,0.0
Generation,batt,north,6073,
Generation,batt,south,6073,
Charge,batt,north,6073,0.0
Discharge,batt,north,6073,0.0
Storage,batt,north,6073,6992.2514
Charge,batt,south,6073,0.0
Discharge,batt,south,6073,31983.235
Storage,batt,south,6073,153289.8
Flow,TX,North-South,6073,-13246.4
Generation,wind,north,6074,0.0
Generation,wind,south,6074,0.0
Generation,solar,north,6074,0.0
Generation,solar,south,6074,20956.144
Generation,gas,north,6074,0.0
Generation,gas,south,6074,0.0
Generation,batt,north,6074,
Generation,batt,south,6074,
Charge,batt,north,6074,0.0
Discharge,batt,north,6074,0.0
Storage,batt,north,6074,6992.2514
Charge,batt,south,6074,0.0
Discharge,batt,south,6074,11210.456
Storage,batt,south,6074,142079.35
Flow,TX,North-South,6074,-12866.64
Generation,wind,north,6075,0.0
Generation,wind,south,6075,0.0
Generation,solar,north,6075,0.0
Generation,solar,south,6075,0.0
Generation,gas,north,6075,0.0
Generation,gas,south,6075,0.0
Generation,batt,north,6075,
Generation,batt,south,6075,
Charge,batt,north,6075,0.0
Discharge,batt,north,6075,0.0
Storage,batt,north,6075,6992.2514
Charge,batt,south,6075,0.0
Discharge,batt,south,6075,33784.8
Storage,batt,south,6075,108294.55
Flow,TX,North-South,6075,-13513.92
Generation,wind,north,6076,0.0
Generation,wind,south,6076,0.0
Generation,solar,north,6076,0.0
Generation,solar,south,6076,0.0
Generation,gas,north,6076,0.0
Generation,gas,south,6076,0.0
Generation,batt,north,6076,
Generation,batt,south,6076,
Charge,batt,north,6076,0.0
Discharge,batt,north,6076,6992.2514
Storage,batt,north,6076,0.0
Charge,batt,south,6076,0.0
Discharge,batt,south,6076,28391.749
Storage,batt,south,6076,79902.8
Flow,TX,North-South,6076,-7161.3486
Generation,wind,north,6077,0.0
Generation,wind,south,6077,0.0
Generation,solar,north,6077,0.0
Generation,solar,south,6077,0.0
Generation,gas,north,6077,0.0
Generation,gas,south,6077,0.0
Generation,batt,north,6077,
Generation,batt,south,6077,
Charge,batt,north,6077,0.0
Discharge,batt,north,6077,0.0
Storage,batt,north,6077,0.0
Charge,batt,south,6077,0.0
Discharge,batt,south,6077,38088.4
Storage,batt,south,6077,41814.4
Flow,TX,North-South,6077,-15235.36
Generation,wind,north,6078,0.0
Generation,wind,south,6078,0.0
Generation,solar,north,6078,0.0
Generation,solar,south,6078,0.0
Generation,gas,north,6078,0.0
Generation,gas,south,6078,0.0
Generation,batt,north,6078,
Generation,batt,south,6078,
Charge,batt,north,6078,0.0
Discharge,batt,north,6078,0.0
Storage,batt,north,6078,0.0
Charge,batt,south,6078,0.0
Discharge,batt,south,6078,41814.4
Storage,batt,south,6078,0.0
